Id,age,sex,dayswfreq,tbilled,maccess,freeuse,nentries,cfreq,nrenewals,cref,startDate,months,dropout
E2727C10-FEC0-4E24-8482-820B3AD86F86,38,1,0,44.5,3.69,0,10,7,0,0,2017-10-13 15:02:52.857,2,1
E2728FD8-784C-4832-BA28-1D93B75C0924,24,0,44,43.6,0.66,0,6,7,0,0,2016-03-03 08:42:22.400,2,1
E27325F2-7ED9-4458-9778-3D86653570CF,26,1,61,95,0.86,0,13,7,0,0,2015-11-16 19:15:55.873,4,1
E28CB42C-A3E6-4B33-B329-B54A4D4FA12E,20,0,274,113.2,0.2,0,9,4,1,0,2014-10-07 16:38:06.990,11,1
E2928A77-0B28-46D7-948E-FCAB121F5B38,53,0,63,248.6,0.7,0,21,4,2,0,2016-06-16 11:53:44.287,9,1
E29461A8-02FB-4F85-89EB-C7CEB3550851,29,1,194,29.6,0.08,0,2,7,1,0,2015-03-02 17:09:40.440,6,1
E2A3B384-2019-43C4-B311-307171A9BC2A,29,1,23,110.6,0.65,0,7,7,0,0,2017-02-14 19:06:24.633,2,1
E2A4D6EE-6C39-4784-83D1-C8D3904F2808,43,1,0,482.05,0.66,1,81,7,4,0,2015-03-02 12:53:28.190,41,0
E2AD2E1E-9B9D-47E9-B411-E9771A5CC25E,59,1,116,127.6,0.34,1,9,7,0,0,2016-01-28 12:29:11.277,7,1
E2B4B8CF-A9A0-4951-B7F6-054A68C3D882,54,1,4,89.6,1.85,0,19,7,0,0,2016-05-21 10:37:56.950,3,1
E2B8AA43-454E-46A5-8144-C385C46D5D07,19,0,2,47.6,2.03,0,9,7,0,0,2017-02-15 13:21:13.403,1,1
E2D59D37-2DA6-43A5-A7E4-FCD4F4BB1C5F,21,1,6,86.5,0.29,0,23,7,1,0,2015-10-09 19:56:58.063,19,1
E2D5F1B8-8791-440A-958C-C22AF16167F1,22,0,40,77.6,0.61,0,9,7,0,0,2015-09-23 11:35:34.153,4,1
E2D910F0-801F-4708-BBDB-2ABC1E40D2CB,21,1,89,45.6,0.37,0,6,7,1,0,2015-04-28 17:17:18.697,5,1
E2DEFD43-B638-462C-99B8-C29E4E15B60D,25,0,118,174.45,0.52,0,24,7,1,0,2014-10-03 13:45:59.933,11,1
E2E07DE8-75AC-4D29-936F-87B00EB399AA,21,0,62,53.6,0.1,0,1,7,0,0,2016-01-27 16:51:09.123,3,1
E2EBDFD4-2339-4FB3-A2F5-36C41520BFD1,25,0,124,158.2,0.42,0,16,7,1,0,2014-11-24 17:48:14.840,10,1
E2F00302-1177-43CE-B738-F5B51E1C85AC,23,0,50,203.2,1.82,0,75,7,1,0,2014-11-05 17:00:35.130,10,1
E2F331DB-0080-4D93-A64C-B0786227417D,21,0,295,43.2,0.12,0,5,7,1,0,2014-11-11 12:40:49.950,10,1
E30A88BC-54F2-4A22-B6A8-AE9D935D7B1B,35,1,25,1020.37,0.18,1,26,7,3,0,2014-11-03 14:55:35.107,45,0
E3128516-169D-4078-B450-B6158985FDCA,26,0,9,173.6,1.72,0,58,7,0,0,2016-10-03 18:56:48.720,7,1
E31E08AA-B1E4-456B-AAF5-DE1DCAA30DD6,79,1,1,43.6,1.8,0,9,7,0,0,2017-09-27 11:05:50.710,2,0
E337865A-7DC9-40E6-A311-7B37D1751321,44,0,2,268.6,1.72,0,68,7,0,0,2016-09-29 09:49:43.197,10,1
E33A2600-B85F-4417-B68E-F88E19ED056F,30,1,28,33.6,1.11,0,7,7,0,0,2017-09-18 19:15:32.583,2,1
E356BEBC-8123-4772-B730-12C054E4E231,18,0,1,48.6,3.14,0,13,7,0,0,2017-10-03 18:51:54.547,1,0
E358CF0A-17CE-4F18-9D93-ADFC43175BDC,26,1,40,78.1,0.88,0,15,7,0,0,2017-05-02 11:19:19.380,3,1
E35E7485-5891-4175-8F62-BB687BF5521E,20,0,35,117.2,0.5,0,27,7,2,0,2015-03-02 16:11:14.913,14,1
E36A7ACA-174C-4FDB-98E7-721430AD1143,35,0,112,353.6,1.17,0,49,4,2,0,2016-09-14 14:46:13.427,11,1
E36B1FD2-E5ED-442D-92D3-8F7FA7817B79,19,0,54,33.6,0.43,0,4,7,0,0,2016-04-01 12:59:30.167,2,1
E38A44B2-03CC-4025-BB75-0AB3B5465550,17,1,19,158.6,0.44,0,20,7,1,0,2016-11-21 17:36:15.500,12,0
E3A09958-3F65-4E7A-B5F3-4239AF0F2A40,63,0,4,134.6,1.29,0,12,7,0,0,2017-08-28 10:37:33.657,3,0
E3ABB65F-B508-45F1-AA45-04F12D3A06B9,21,0,39,38.6,0.57,0,4,7,0,0,2016-01-18 11:07:50.180,2,1
E3ABFBC0-435D-4163-8B41-0E636812D517,75,1,0,286.6,1.08,0,36,7,1,0,2017-02-13 10:48:42.103,9,0
E3B24300-0DDB-46ED-B8AB-12AF7ADA5D65,49,0,0,321.6,2.89,0,105,7,1,0,2017-01-23 13:09:28.647,10,0
E3B28617-67B4-47F6-9A8B-8A057B199E37,21,0,114,97.6,0.74,0,18,7,1,0,2015-03-02 16:26:34.750,6,1
E3C8AC84-342C-4339-8D77-57D4E5301328,19,1,32,133.6,1.21,0,26,7,0,0,2016-03-04 14:19:00.617,5,1
E3D1F1CE-2B6E-4AAD-9762-410F1E91ADCB,22,0,3,157.6,2.13,0,46,7,0,0,2016-10-10 09:31:24.517,5,1
E3E2E1E0-862C-431A-8389-A2A9BDADF870,22,1,22,53.6,0.44,0,2,7,0,0,2016-09-20 10:17:38.827,1,1
E3EB135B-A3EA-435F-ABAF-E8C8840ECE8A,67,0,8,102.6,1.47,0,12,7,2,0,2017-07-11 12:33:41.567,6,1
E404257C-1AA6-4B81-8290-3F89F2086262,22,1,175,83.2,0.44,0,18,7,1,0,2014-11-04 18:20:29.993,10,1
E405317E-2607-4755-A32C-9A91A4E5638E,20,0,58,143.6,0.46,0,17,7,0,0,2015-09-21 12:16:56.257,9,1
E4085512-D503-412B-8B19-28AAA167FC02,21,0,155,83.6,0.39,0,10,7,1,0,2015-02-23 12:22:47.780,7,1
E4094275-3F98-4E5E-B42D-C8D939181A75,23,0,124,113.6,0.8,0,22,7,1,0,2015-02-09 14:57:27.313,7,1
E40D596A-D8AA-425E-BFC5-508E8E2D78A4,37,0,122,159.6,0.12,0,2,7,1,0,2017-05-08 18:40:56.160,5,1
E417A72E-2889-4946-97B3-C9A7DF601CF1,24,1,59,133.6,0.64,0,14,7,0,0,2016-03-02 18:22:34.800,5,1
E443B63D-0875-489B-845D-3779342ACB2E,20,0,5,43.6,0.64,0,2,7,0,0,2017-10-10 17:21:53.870,2,1
E4484057-DC25-4F1F-BC88-B5C858833F95,68,0,62,182.6,0.63,0,15,7,0,0,2016-02-15 10:01:20.030,6,1
E44B9E6B-D53C-43B7-AE78-F7161DA0E67B,32,0,56,126.6,1.19,0,35,7,0,0,2015-10-14 10:24:36.133,7,1
E474912D-AD9D-44C1-A428-6AFBDE7D8AE6,25,0,330,47.2,0.07,0,3,7,1,0,2014-10-14 11:04:08.030,11,1
E47536FA-D17B-44C3-880F-D17883D11DF5,43,0,0,158.6,4.18,0,37,7,0,0,2017-08-31 13:37:01.313,3,0
E47FF63C-D5CD-4542-8441-BB165A8C0593,32,0,15,92.6,2.89,0,38,7,0,0,2017-02-07 18:25:09.963,3,1
E4855D76-54CE-45E4-A460-DED85F6CEFCF,28,1,96,562.2,0.72,0,64,7,3,0,2015-09-22 17:05:06.710,23,1
E4B49505-A633-4CD5-9F0A-4AE68A2CE1BA,23,0,323,53.2,0.02,0,1,7,1,0,2014-10-27 10:50:46.433,11,1
E4D702B5-037D-4A16-A730-B8C7ECD9FDC3,26,0,278,95.2,0.24,0,11,7,1,0,2014-09-30 12:23:59.447,12,1
E4D873AD-D6DE-4BDD-A186-6EA1FBD80675,21,0,7,53.6,2.26,0,10,7,0,0,2016-10-12 18:13:45.193,1,1
E4DCBEA8-6D78-4B9C-8793-EF7A713E31EC,24,1,43,770.2,0.94,0,70,7,2,0,2016-04-01 19:51:32.537,19,0
E50ABFF2-C229-4E3E-BE25-984A5CA38990,26,0,8,53.6,0.9,0,4,7,0,0,2017-01-23 12:09:36.077,1,1
E5107FD8-C43C-40D2-8A15-13E85A8532ED,22,1,42,68.6,0.5,0,8,7,0,0,2015-09-15 17:34:37.987,4,1
E51BE549-3577-4551-A1D5-8720D7F6476E,20,1,216,53.6,0.07,0,2,7,1,0,2015-02-09 12:46:16.617,7,1
E52BD542-F57F-4C9E-AB35-26BAAA0F55E5,20,0,1,184.2,0.36,1,36,7,2,0,2015-10-13 09:43:45.420,34,0
E53CB571-26AF-4AAD-84FF-C351ECC2340F,20,0,142,61.6,0.26,0,6,7,1,0,2015-03-12 19:19:12.070,6,1
E53D0033-18FC-4B16-9326-ED248526C9D5,22,0,331,53.2,0.15,0,7,7,1,0,2014-09-23 15:10:55.720,12,1
E55D0740-50FD-4AE9-8F70-F25E92570748,25,0,106,82,1.28,0,31,7,1,0,2015-03-04 13:47:56.233,6,1
E576D722-9A7D-42B1-8434-C739C2246D18,22,0,113,43.6,0.21,0,3,7,1,0,2015-05-12 17:50:25.613,4,1
E58C2752-72A6-4DFC-92AD-A4951B760FA9,23,0,1,199.2,0.97,0,48,7,2,0,2016-04-26 13:24:43.317,14,1
E58C2E32-BF80-4495-9E31-5329BC5A16F6,19,0,5,183.6,0.92,0,27,7,2,0,2017-02-13 18:56:12.273,11,1
E596F7CD-4C7A-4852-ABD9-CF4E5DA40A39,19,1,114,33.6,0.49,0,8,7,1,0,2015-04-28 15:46:07.450,5,1
E59F553F-F44D-4676-B60A-3983A10E3FC9,21,0,106,105.6,1.3,0,30,7,1,0,2015-03-11 16:49:33.763,6,1
E5A26B48-B3B9-423D-905A-AB9ED064D89E,24,0,21,94.6,1.48,0,18,7,0,0,2016-04-07 12:06:15.860,3,1
E5B9BDBF-60C5-4094-85D4-B2A4FA05F875,36,0,92,458.2,1.78,0,133,7,2,0,2016-01-28 17:49:34.503,19,1
E5C7B408-AEDB-4580-B9D5-F01242C84C7D,22,0,105,67.6,1.13,0,22,7,1,0,2015-04-06 17:56:55.873,5,1
E5D2B5C4-3426-4393-A961-B28B6826EC39,24,0,82,73.6,0.88,0,16,7,1,0,2015-04-15 14:39:40.947,5,1
E5D5E975-4C61-4E50-B1D6-A9CDA56084FA,27,1,1,173.6,3.58,0,87,7,0,0,2016-11-23 16:42:08.637,6,1
E5DCD686-C520-4C0C-A4A4-0EA08569AF03,24,0,14,73.6,1.38,0,16,7,0,0,2017-03-07 14:23:57.843,2,1
E5E50DA8-9186-41D6-B265-D605D8166E05,32,0,82,185.6,0.87,0,26,7,2,0,2016-05-18 17:57:50.310,9,1
E5E59AEF-A193-4F0A-8922-08C740289BBC,16,1,33,69.6,1.02,0,13,7,0,0,2016-05-04 17:18:00.460,3,1
E5EB73A6-BBB3-4D2D-8460-F1A6BDAA5B01,25,1,37,53.6,0.91,0,7,7,0,0,2016-01-13 15:25:05.837,2,1
E5F04D09-7347-4640-931E-632C21E2E7D7,20,0,32,143.6,0.66,0,38,7,2,0,2015-03-02 16:27:03.327,15,1
E5FA4F2A-7DBE-4AF4-B2C1-C42436D152C9,21,1,3,168.8,0.92,0,78,7,1,0,2014-11-18 14:20:49.233,21,1
E6130B71-A577-405D-8C64-4B2F8F5C7C21,45,0,7,142.85,1.43,0,20,7,0,0,2017-03-09 13:50:45.270,3,1
E6222915-20B6-45D1-9343-C11F9CC83061,23,1,199,83.2,0.17,0,8,7,2,0,2014-08-28 12:05:00.090,13,1
E627841B-D106-4963-B541-BCD4A8011B48,25,0,1,53.6,2.12,0,10,7,0,0,2017-02-07 15:55:18.727,1,1
E6313226-AEC1-4EEB-861F-78229A0B4A92,20,0,51,268.2,0.41,0,35,7,1,0,2014-10-20 16:06:45.333,21,1
E6331211-E6A5-4026-BA20-68D76E41BB3E,20,0,46,65.6,0.46,0,5,7,0,0,2015-09-21 12:28:17.923,3,1
E634B292-E513-40D2-BDB8-6DF64142EE99,20,0,56,68.6,0.41,0,5,7,0,0,2015-10-12 18:18:25.387,3,1
E63805B8-1B08-4C61-8689-934D10DF17E8,23,0,7,330.7,0.34,0,38,7,3,0,2015-06-19 09:06:43.513,29,0
E64104AA-2B4E-49AB-ABA6-C61C776A60B7,22,1,0,156.7,0.67,0,44,7,3,0,2016-05-04 10:46:05.250,20,1
E643BD61-5A9D-434E-A0C8-B453BEEF725A,50,0,6,183.6,1.54,0,39,7,1,0,2017-04-10 10:07:42.063,7,0
E648AD63-F9A9-4F39-BA02-1D80AB49F613,24,0,50,43.6,0.36,0,3,7,0,0,2016-04-08 15:49:06.750,2,1
E654A408-13AB-4E45-A7B2-6DAFD5FC76CB,21,1,307,39.2,0.05,0,2,7,1,0,2014-11-11 14:33:10.627,10,1
E65D3119-B8FC-4BDE-A8CD-AD81E21B7ECF,21,1,36,83.6,1.31,0,17,7,0,0,2015-10-28 16:43:14.670,3,1
E6631BDD-D1F3-47DE-91F7-F2DF17060C8C,77,1,4,85.6,0.44,0,10,7,1,0,2016-06-18 09:19:59.467,6,1
E666B438-5C0E-4E1B-9FC4-B8E687747281,40,0,119,73.6,0.62,0,14,7,1,0,2015-03-16 17:13:28.760,6,1
E668C4D1-DE7A-42E8-937C-CB7B0D66BC69,23,0,5,53.6,1.35,0,6,7,0,0,2016-09-22 19:02:01.627,1,1
E66DE941-D26A-4670-AC23-4E2E051430BD,21,0,301,53.2,0.21,0,9,7,1,0,2014-10-21 18:49:34.317,11,1
E6710308-DED6-4873-8E20-EB649EA8B7E8,21,1,4,40,2.74,0,9,7,0,0,2017-10-09 10:31:47.640,1,0
E6833225-3713-41DD-A5A6-5F39459B4AF7,41,1,0,99.85,4.02,0,35,7,0,0,2017-09-01 13:28:45.453,2,0
E69A8AB0-98EF-4F05-BAD1-497042AFAE77,63,0,38,122.6,1.6,0,33,7,0,0,2016-01-13 10:29:33.397,5,1
E6AC17CA-EB8D-4167-8073-1D7A9D41542B,35,0,313,47.2,0.05,0,2,7,1,0,2014-10-27 14:52:25.230,11,1
E6BDD3C3-E393-4BE0-B88C-F38330684C6F,19,0,103,103.6,0.65,0,16,7,1,0,2015-03-02 14:09:57.800,6,1
E6C441FD-FD97-4438-93ED-D3EE7E09F582,34,1,27,218.6,0.62,0,18,7,0,0,2016-01-12 14:33:22.613,7,1
E6DC3195-25CF-4725-A1FF-B29A65A5D57F,23,0,10,101.6,1.02,0,26,7,1,0,2016-06-06 14:58:26.893,6,1
E6E20CFA-7252-48EB-8409-4B63E7EB9860,27,0,27,53.6,0.39,0,2,7,0,0,2017-03-22 17:32:47.660,1,1
E6E303D2-5DA5-4D4A-8495-1B0438B64436,23,0,45,25,0.3,0,2,7,0,0,2016-05-23 16:23:28.733,2,1
E6E79273-7185-4EDE-AFA3-565601AA2FCC,19,0,314,43.2,0.11,0,5,7,1,0,2014-10-10 13:31:42.477,11,1
E6E8B238-66DE-4174-AB60-C66400FF2396,23,0,2,73.6,1,0,11,7,0,0,2017-03-02 12:43:28.477,2,1
E6F62BD2-61AA-4A58-9572-34815AD914AF,23,1,64,206.2,0.57,0,38,7,2,0,2015-02-02 17:47:56.340,17,1
E7134F06-22F3-4F97-B1E0-39A858EAE73E,23,1,37,266.8,0.44,0,37,7,1,0,2014-11-20 17:17:16.430,21,1
E71975C8-9A05-4BC0-AA9E-086E8042C301,22,0,55,428.3,1.2,0,111,7,3,0,2014-07-30 16:20:04.410,25,1
E719AA1F-D5C3-40FE-AF23-5F51F9A20B5F,24,0,91,167.2,0.9,0,38,7,1,0,2014-10-28 08:50:41.797,11,1
E71DA590-B9C0-4CB6-9500-3B9F26E16B02,22,0,140,173.2,0.56,0,26,7,1,0,2014-09-29 18:30:33.803,12,1
E720B577-8381-4CA0-AEBB-3C6374968A89,40,0,4,163.35,1.97,0,22,7,1,0,2017-07-18 11:43:16.020,4,0
E7246505-2D64-41C5-966F-946D0670327E,21,0,6,122,0.28,0,21,7,3,0,2016-03-09 14:12:43.797,22,1
E73BC29D-692F-40EE-9550-FCE4C94F57C1,27,0,271,108.7,0.39,0,18,7,1,0,2014-09-29 14:57:25.630,12,1
E744A05B-D84E-4FBB-BF7D-AB56BE464AF4,21,1,22,173.6,1.16,0,41,7,0,0,2016-09-28 18:10:54.760,9,1
E75420E7-A4F2-4C6D-8D9F-7C3166DDE254,24,1,271,157.6,0.45,0,25,7,1,0,2016-09-09 16:36:41.177,14,1
E758D30F-D83B-48FC-9DB4-6D6CCA1EF7F9,22,0,5,177.1,0.64,0,33,7,1,0,2016-10-10 16:20:17.720,15,1
E76993C2-2731-40F2-BD7B-1B87F1FFD76F,22,0,124,61.6,0.23,0,5,7,1,0,2015-03-24 10:58:47.373,6,1
E7808D51-4120-464B-9DA7-83E198FC4833,21,0,5,153.6,2.24,0,50,7,2,0,2017-04-03 17:40:59.377,9,1
E78D9ABB-042B-43FD-8243-3B6790CEDBCE,25,1,4,47.6,1.13,0,5,7,0,0,2016-10-21 08:20:38.570,1,1
E793D97C-337F-4A91-ACE4-CAA39390D785,22,0,44,43.6,0.57,0,5,7,0,0,2016-04-05 16:55:35.083,2,1
E794F74B-C1F4-4E31-B479-CC95E94A8068,21,0,6,561.2,1.01,0,73,7,2,0,2016-04-18 12:30:46.967,19,0
E79B7034-9867-4440-9E3F-C7AC080EE446,25,0,158,128.95,0.32,1,29,7,1,0,2015-10-14 13:33:35.223,22,1
E7B682F1-97DA-4FE4-82BE-DE9FFA8F0E74,23,0,34,39.5,0.32,0,3,7,0,0,2015-09-01 16:24:30.560,2,1
E7BBDBBB-09BF-4A51-A6C0-BCBD7A326435,22,1,36,49.6,2.27,0,24,7,0,0,2016-03-23 11:16:05.723,3,1
E7DA389B-A9F9-4EBC-92E0-EC22BFD753D4,23,1,429,158,0.33,0,24,7,1,0,2015-10-12 16:31:35.023,17,1
E7DA4407-EB94-4FDD-99E4-AEBBFBF075A4,22,0,119,57.6,0.19,0,3,7,1,0,2015-04-30 16:18:56.360,5,1
E7DAA41B-2DA7-4293-83CA-495370F1A1BD,22,1,4,456.65,0.86,0,128,7,3,0,2014-09-30 12:10:19.570,38,0
E7E492F3-B774-44D1-A25A-759816541BDC,23,0,31,118.6,2.15,0,42,7,0,0,2016-03-17 16:50:49.230,5,1
E7EC8A46-264F-451F-A094-AC88FF37B222,55,0,1,158.6,2.21,0,25,7,1,0,2017-07-17 11:29:00.103,4,0
E7F962EC-E3CC-4B91-A714-C77EBA3BF841,22,0,7,523.2,0.91,0,104,7,3,0,2015-06-03 08:56:28.657,30,1
E8109273-A616-4395-98F0-39B38582AB46,28,1,3,206.6,3.83,0,115,7,0,0,2016-01-04 13:13:01.790,7,1
E812CB03-1FC8-4704-9278-A1664F9D3AD8,21,0,94,138.6,0.46,1,16,7,0,0,2016-11-28 14:45:54.913,9,1
E815742E-D554-49E1-AE40-7A0DB68EA5C4,26,1,50,140.6,0.53,0,12,7,0,0,2016-02-01 08:51:11.197,5,1
E82110A1-284B-41A9-9749-16482E1755CB,23,1,50,37.6,0.82,0,9,7,0,0,2016-02-19 15:59:31.097,3,1
E823A91E-1DB6-4B72-BB17-814D22E42D2B,24,1,1,79.6,1.14,0,19,7,2,0,2017-05-12 12:01:39.813,8,1
E824A786-917F-4458-91D5-4C8159A71CD2,40,0,72,322.2,1.17,0,51,7,1,0,2015-02-02 17:58:40.583,11,1
E83D4A10-5B1F-4ED5-90D1-09B7254BCACB,19,0,1,305.85,0.97,0,30,7,1,0,2017-03-01 07:45:40.840,8,0
E84171DA-5B4B-43B7-A295-631EB9F39FB4,21,0,145,235.8,0.16,0,19,7,4,0,2015-04-20 10:24:44.083,33,1
E849D58A-2B2B-4157-A26B-851A96287B89,23,0,92,93.6,1.2,0,27,7,1,0,2015-03-16 10:47:21.767,6,1
E84D53A7-6C9E-4BF4-8594-769DF2AD87E0,20,1,47,37.6,0.56,0,5,7,0,0,2016-05-30 11:35:19.113,3,1
E85443F5-0A84-4791-B868-6BBE04BEB91C,25,0,14,143.6,0.64,0,18,7,1,0,2017-03-22 15:00:32.487,9,1
E85A6C5F-6D7D-42E2-9FD4-B4B0242B99CD,21,1,52,43.6,0.32,0,3,7,0,0,2016-04-01 18:53:19.107,2,1
E85EACAC-306A-4DB5-A883-E11E32B7319D,23,0,423,77.6,0.04,0,2,7,2,0,2015-04-28 18:40:15.237,15,1
E866FDFC-D445-4828-8D45-EBB45E8D57C2,22,1,125,123.2,1.23,0,51,7,1,0,2014-11-03 14:09:09.050,10,1
E8692D28-23ED-4F13-A6B2-C5CC1229FEFF,19,0,37,28.6,0.58,0,4,7,0,0,2016-04-18 19:17:59.757,2,1
E8761D17-18C1-4D22-944F-71598110C279,22,0,54,73.6,1.53,0,16,7,1,0,2015-06-08 17:37:34.240,3,1
E89C57C4-8805-45FE-92B9-A38C52ED7E39,39,1,11,210.6,1.21,0,56,7,0,0,2015-09-11 12:20:20.540,11,1
E8B9E71A-CD9A-4264-A77D-1019612C5F46,24,1,42,38.6,0.29,0,2,7,0,0,2016-02-16 13:44:43.323,2,1
E8BB6FF6-4585-4AD9-AAFB-AF10483BF673,70,0,1,1189.2,0.77,1,118,7,3,0,2014-09-08 13:33:13.170,47,0
E8E122AB-C394-46B0-B09F-00891F801ABC,25,0,49,40,0.85,0,8,7,0,0,2016-03-01 19:11:30.650,2,1
E8E5CF6E-3EBF-4CA9-973B-3094C4F10DE8,19,0,29,61.6,0.49,0,7,7,0,0,2017-03-06 17:45:47.617,3,1
E8EBA912-64FA-4483-BDA2-97E738A7EF91,16,0,5,37.6,1.08,0,2,7,0,0,2016-07-19 12:12:25.607,1,1
E8EE7413-C5EA-40BE-AC58-7A646A3A1DBE,25,0,38,328.6,0.12,0,8,7,2,0,2015-02-28 11:28:21.693,18,1
E8F3E9EF-4E8D-4E1F-9C66-069A4E45AD73,24,0,62,190.8,0.31,0,22,7,1,0,2014-12-05 12:21:58.407,17,1
E8F9512B-C42F-4D55-BFD1-D122B935B964,21,0,22,83.6,0.57,0,10,7,0,0,2016-11-14 13:12:02.743,4,1
E910E2A7-A53B-4EE1-A997-A4C06093D5AB,22,1,13,108.6,2.8,0,40,7,0,0,2015-09-23 16:57:35.373,4,1
E9126037-FF44-4664-804F-AB3A72424AB6,40,1,45,47.6,0.2,0,2,7,0,0,2015-10-27 12:39:05.767,3,1
E9152656-2081-4C5E-B3BB-F91CD8F9C302,32,1,173,43.6,0.05,0,1,7,1,0,2015-03-20 16:33:14.580,6,1
E92B77ED-665D-4797-BFA3-281CD91B2F0E,21,0,142,173.2,0.8,0,37,7,1,0,2014-09-29 14:53:52.093,12,1
E93313F4-9114-4C62-98F0-54588022226A,23,1,18,119.85,2.16,0,37,7,0,0,2015-11-02 17:11:24.883,4,1
E933E3D3-D77B-46AB-90FD-400056AF519D,20,0,337,191.1,0.51,0,38,7,2,0,2016-03-31 11:50:40.230,20,1
E93BEF9C-0112-42B7-9FD5-344F4F19C0A5,68,0,4,398.6,2.16,0,84,7,0,0,2015-11-03 16:46:02.940,9,1
E954B120-445F-42E4-9A53-C6D86C42F82D,22,0,74,361.6,0.95,0,107,7,3,0,2015-04-14 11:16:39.260,28,1
E96157D6-96DA-48D2-95F8-EE2B7265A12A,26,0,32,220.1,0.56,0,19,2,0,0,2016-09-03 11:20:19.927,7,1
E972F359-2212-4B8F-9ABB-F95FF7A5940B,20,0,1,61.1,3.97,0,25,7,0,0,2017-09-18 09:17:36.873,2,0
E98B70F6-6381-48A7-A6EF-DF95B9AAFA94,35,0,8,192.2,0.25,0,16,7,2,0,2016-01-05 12:19:52.557,16,1
E98BB34A-D969-4904-B6B6-FD2C144B2B90,20,0,80,243.1,0.51,0,18,7,2,0,2015-05-04 18:26:26.017,10,1
E98C3507-5F44-4FA9-851F-C44C63BEF4B8,21,0,74,37.6,0.16,0,2,7,0,0,2017-06-02 13:01:16.927,2,1
E9B4B84C-B2AB-446D-A23D-1CB9C76A06CB,64,1,4,988.9,0.62,1,73,7,4,0,2015-04-15 16:23:30.940,40,0
E9B6474F-BDA1-451C-B789-79444EAD54D9,20,0,16,199.6,1.18,0,46,7,1,0,2015-03-05 16:27:50.710,10,1
E9CFD2B1-91EE-4E1F-8FA1-CC985DFEFD57,21,0,119,37.6,0.31,0,5,7,1,0,2015-04-28 12:17:01.893,5,1
E9E4DC54-724E-4451-BC61-F2F24EE19A4E,27,1,292,70.2,0.1,0,4,7,1,0,2014-11-07 11:08:19.123,10,1
EA01818D-EEC6-4593-A43E-6A8B2CF171C5,21,0,36,217.2,0.91,0,49,7,1,0,2014-10-28 16:16:53.473,14,1
EA07259C-E184-486C-8457-52BCBD05B83E,18,1,51,38.6,0.13,0,1,7,0,0,2015-10-12 18:48:11.410,2,1
EA075D59-1EF6-4A60-9C8D-54775E1F4286,21,0,36,200.3,0.77,0,62,7,1,0,2014-09-25 08:51:05.140,20,1
EA0BD4CD-B680-4D15-9D96-1D2EF6985D5F,79,1,0,83.6,1.52,0,5,7,0,0,2017-10-09 09:59:08.807,3,1
EA18B802-13BE-4E4E-AB7B-D0963E11F851,41,0,24,462.3,0.76,0,62,7,2,0,2015-03-09 12:55:26.237,20,1
EA28F6DA-2FBC-4218-B6B9-70F9A3B5B293,20,0,317,71.2,0.17,0,8,7,1,0,2014-09-24 11:54:33.743,12,1
EA43FE97-CC19-4E8C-8DDB-00861FCB6192,35,0,141,134.6,0.53,0,16,7,1,0,2015-01-19 13:41:54.133,8,1
EA51F428-CD3F-41F6-A3B6-6C6059CE0796,23,1,37,239.6,1.9,0,83,7,0,0,2015-10-01 11:44:59.243,10,1
EA5DF39C-6AC9-4F7B-A171-85B000199788,62,1,122,253.7,0.37,0,9,4,1,0,2015-04-20 15:37:40.020,7,1
EA7DEB99-8284-44C6-A269-5010333F4624,27,1,100,134.6,0.5,0,14,7,1,0,2015-02-04 17:34:09.070,7,1
EA823B34-88B1-4C36-8D5F-7A3D7626D742,20,1,3,61.6,3.05,0,27,7,0,0,2017-04-03 09:58:02.587,2,1
EA948960-4C2A-45FD-A18A-39F598D1EA42,71,0,75,137.6,0.27,0,5,2,0,0,2016-01-28 18:59:47.293,5,1
EA96317D-7A0F-42BF-901F-163B43911953,23,1,32,307.45,1.88,0,124,7,2,0,2015-03-03 15:42:01.187,17,1
EA9CC414-75C3-4901-B053-1A24E03EF5A2,21,1,93,228.7,1.51,0,62,7,1,0,2014-11-05 13:33:05.813,10,1
EAAEBE30-0A2F-4CDC-A3AA-409B3C87E89F,21,1,176,29.6,0.12,0,3,7,1,0,2015-03-02 13:09:44.950,6,1
EAC516D0-6F28-4BE9-A26E-69FCEA44372C,31,0,0,141.7,1.27,0,28,7,0,0,2017-02-24 12:33:08.350,5,1
EAC9F7A6-A66C-43B6-84CE-7C392BC3A4EC,22,0,4,467.1,0.06,0,7,7,3,0,2015-06-15 15:55:00.380,30,1
EACBB432-7772-4EC5-B0DE-105997A82DFE,37,0,0,87.5,1.78,0,13,7,0,0,2017-09-11 14:12:10.860,2,0
EACE58CF-E580-442F-9BD3-DAB5ECF63167,24,0,40,61.6,0.51,0,7,7,0,0,2016-04-26 16:49:51.093,4,1
EAD010E4-15FF-4603-AD36-387C0C649945,24,0,35,238.6,0.69,0,37,7,2,0,2015-03-04 12:13:11.680,14,1
EADEFCDF-1F26-4E4A-8829-2105C08B5560,20,0,34,53.6,0.98,0,8,7,0,0,2017-09-05 15:43:47.573,2,1
EAE91B07-5A3B-4767-BF91-364E8B8167F8,25,1,299,138.7,0.16,0,7,7,1,0,2014-10-21 17:41:04.847,11,1
EAEA9F91-A976-430C-9161-599441418683,43,1,54,132.6,0.9,0,28,7,1,0,2015-01-14 14:12:07.347,8,1
